host_id,host_name,property_type,bedrooms,beds,bathrooms,ratings,neighbourhood,latitude,longitude,room_type,daily_price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
480188296,Brad,Home,4.0,4,3.0,5.0,78746,30.27786,-97.77947,Entire home/apt,619,1,17,2023-09-04,1.58,2,128,17
15847521,Denise,Home,1.0,1,1.0,4.67,78704,30.23444,-97.78451,Private room,112,5,3,2022-10-23,0.27,4,89,3
15282804,Derick,Loft,1.0,1,1.0,4.83,78701,30.26691,-97.74062,Entire home/apt,172,1,18,2023-08-30,1.59,1,219,18
146224,Jessica,Home,3.0,4,2.0,4.67,78723,30.31096,-97.69954,Entire home/apt,300,2,3,2023-07-23,0.28,1,0,3
2655027,Lisa,Home,7.0,8,3.5,4.95,78721,30.27655,-97.6968,Entire home/apt,525,2,38,2023-09-04,3.25,2,155,38
3434014,John,Guest suite,1.0,1,1.0,4.67,78721,30.27557,-97.68722,Entire home/apt,80,1,27,2023-08-13,2.3,1,189,27
17007984,Caroline,Home,4.0,6,3.0,4.97,78723,30.28792,-97.66994,Entire home/apt,202,1,33,2023-09-03,2.88,1,285,33
122371651,Sam,Bungalow,2.0,3,1.0,4.83,78702,30.25859,-97.71889,Entire home/apt,138,1,29,2023-09-03,2.53,3,309,29
480331265,L C R,Home,3.0,4,2.0,5.0,78751,30.31513,-97.71933,Entire home/apt,292,3,19,2023-07-18,1.72,1,87,19
282436750,Callie,Home,2.0,3,1.0,4.86,78721,30.27395,-97.67876,Entire home/apt,172,1,7,2023-09-03,0.7,2,270,7
480356458,Sharon,Home,3.0,5,3.0,5.0,78734,30.34512,-97.95674,Entire home/apt,220,25,4,2023-06-09,0.4,1,57,4
139613,Matthew,Home,3.0,4,3.0,4.85,78704,30.25429510615013,-97.7841279655695,Entire home/apt,310,3,13,2023-08-13,1.16,2,17,13
208489603,Elena,Condo,2.0,3,2.5,4.96,78723,30.3137,-97.67834,Entire home/apt,121,1,48,2023-09-04,4.17,1,135,48
176112292,Sandy,Camper/RV,2.0,2,1.0,4.67,78734,30.38048,-97.93878,Entire home/apt,85,3,6,2023-05-10,0.56,5,85,6
69704520,Brent,Home,2.0,2,2.5,4.9,78721,30.28244,-97.68141,Entire home/apt,183,2,21,2023-08-21,1.79,1,189,21
141885946,CozySuites,Rental unit,1.0,2,1.0,4.44,78745,30.21118841284982,-97.77130237345288,Entire home/apt,94,2,9,2023-06-25,0.8,15,356,9
141885946,CozySuites,Rental unit,1.0,2,1.0,4.56,78745,30.21092610686449,-97.7716602167478,Entire home/apt,94,2,9,2023-07-09,0.8,15,365,9
476086869,Ava,Home,3.0,2,2.0,4.5,78747,30.14203,-97.76299,Entire home/apt,108,3,4,2023-06-05,0.44,1,6,4
251180254,Jon - Austin Vacay,Home,4.0,4,3.0,4.72,78704,30.24527,-97.76395,Entire home/apt,247,2,43,2023-09-01,3.78,13,275,43
444781528,Jason,Condo,2.0,4,1.5,4.94,78701,30.25661173,-97.7388431,Entire home/apt,76,1,86,2023-09-07,7.35,14,341,86
5059228,Haley And Raul,Bungalow,2.0,2,1.0,5.0,78704,30.2461446,-97.7453837,Entire home/apt,399,30,3,2023-05-03,0.3,4,344,3
538052,Subina,Home,3.0,5,2.0,4.67,78727,30.43755,-97.74196,Entire home/apt,222,1,3,2022-10-22,0.27,2,6,3
456911969,Curt,Home,3.0,3,2.0,5.0,78734,30.3898884,-97.9670128,Entire home/apt,500,2,4,2023-08-03,0.36,1,334,4
50214619,Ames - Austin Vacay,Rental unit,1.0,2,1.0,4.66,78751,30.30651947181579,-97.72891528893496,Entire home/apt,109,1,29,2023-09-05,2.49,25,320,29
345376063,Peony Worldwide LLC,Home,4.0,3,3.5,5.0,78731,30.34675,-97.7836,Entire home/apt,895,1,17,2023-08-06,1.48,2,352,17
6132706,Kristin,Home,3.0,4,2.0,5.0,78721,30.283771795542147,-97.6928644661269,Entire home/apt,236,2,14,2023-08-11,2.26,3,120,14
480556340,Scott,Home,2.0,3,2.0,4.89,78704,30.23566,-97.76579,Entire home/apt,238,2,19,2023-08-15,1.76,1,0,19
194963345,Sue,Home,1.0,1,1.0,4.87,78728,30.44366,-97.68851,Private room,60,1,30,2023-07-31,2.6,7,334,30
50214619,Ames - Austin Vacay,Condo,2.0,2,1.0,4.53,78704,30.23307640448019,-97.77620520439604,Entire home/apt,113,1,32,2023-08-28,2.75,25,327,32
201127651,Vacasa Texas,Tower,2.0,4,2.5,4.75,78746,30.3138,-97.80617,Entire home/apt,387,2,20,2023-08-15,1.74,30,362,20
3418526,Wade,Townhouse,2.0,2,2.0,5.0,78723,30.31729,-97.69922,Entire home/apt,154,3,13,2023-05-30,1.11,2,38,13
24421772,Haseeb,Home,3.0,3,2.5,5.0,78704,30.23419583755722,-97.76974830161087,Entire home/apt,304,2,5,2023-08-20,1.9,1,227,5
114023820,Rover Vacation Rentals- Hunter,Rental unit,2.0,4,1.0,4.42,78705,30.29192,-97.74247,Private room,45,2,26,2023-06-20,2.35,31,31,26
66516373,Rex,Guesthouse,1.0,1,1.0,4.96,78723,30.29161,-97.70154,Entire home/apt,131,2,46,2023-09-07,4.01,1,142,46
480864056,Abby,Home,3.0,3,1.0,5.0,78752,30.33513133649919,-97.720474837773,Entire home/apt,107,2,25,2023-09-02,2.42,1,100,25
23870992,Rose,Rental unit,2.0,2,2.0,5.0,78746,30.300953,-97.8487375,Entire home/apt,149,3,11,2023-05-07,1.0,1,302,11
76679171,Garrett,Home,4.0,6,3.0,5.0,78723,30.30492,-97.68726,Entire home/apt,491,3,8,2023-08-21,0.75,3,312,8
480923764,Gabby And Chris,Home,3.0,5,2.0,4.86,78719,30.15889,-97.69162,Entire home/apt,325,1,7,2023-05-21,0.64,1,258,7
35541772,Shmuel,Vacation home,1.0,2,1.0,4.73,78734,30.38415,-97.93754,Entire home/apt,96,1,30,2023-08-21,2.59,8,337,30
357920513,Maggie,Home,4.0,5,2.0,4.87,78758,30.37043,-97.70973,Entire home/apt,164,2,15,2023-08-27,1.39,1,157,15
4791412,Russell,Townhouse,2.0,3,2.5,4.98,78741,30.23111,-97.71666,Entire home/apt,120,2,40,2023-08-16,3.5,2,344,40
481006143,Bradley,Home,2.0,3,2.5,5.0,78721,30.2799,-97.69195,Entire home/apt,298,2,4,2023-03-16,0.36,1,4,4
481018759,Faiyam,Rental unit,2.0,4,2.0,4.81,78704,30.24324,-97.75037,Entire home/apt,124,1,27,2023-08-27,3.82,2,177,27
481018759,Faiyam,Rental unit,2.0,4,2.0,5.0,78704,30.2418,-97.75062,Entire home/apt,131,1,19,2023-08-27,2.81,2,177,19
32089957,Claudia,Home,4.0,9,4.0,5.0,78741,30.24019,-97.73653,Entire home/apt,899,2,16,2023-08-13,1.4,1,125,16
36798572,Elizabeth,Guesthouse,1.0,1,1.0,5.0,78703,30.30293,-97.75581,Entire home/apt,275,3,4,2023-04-17,0.37,1,166,4
17073327,Jenna,Home,3.0,3,2.0,5.0,78745,30.19746,-97.79637,Entire home/apt,220,2,6,2023-03-26,0.52,1,250,6
25913234,Justin,Home,2.0,2,2.5,4.98,78741,30.23035,-97.71842,Entire home/apt,130,1,43,2023-09-03,3.9,1,326,43
1302116,Claudia,Home,2.0,2,1.0,5.0,78756,30.33176,-97.7444,Entire home/apt,179,3,23,2023-08-26,2.14,1,120,23
475115311,Shakti Homes,Rental unit,1.0,1,1.0,4.87,78741,30.22368,-97.7244,Entire home/apt,108,1,15,2023-08-27,1.34,6,342,15
63365736,Katherine,Home,3.0,5,2.0,4.88,78723,30.3104641632072,-97.7003320110966,Entire home/apt,290,2,8,2023-03-26,1.03,1,74,8
481114801,Sara,Home,3.0,3,2.5,4.86,78734,30.3764238,-97.915561,Entire home/apt,428,1,37,2023-08-21,3.45,1,134,37
5187375,Ej,Home,0.5,1,1.0,5.0,78721,30.267,-97.68159,Entire home/apt,86,2,14,2023-07-17,1.3,1,81,14
4070106,Arianna,Rental unit,1.0,1,1.0,5.0,78703,30.28181,-97.75714,Entire home/apt,120,2,3,2023-04-17,0.28,1,0,3
118565935,Renters Club,Home,3.0,3,3.5,5.0,78721,30.28238,-97.69768,Entire home/apt,318,1,3,2023-02-13,0.28,78,355,3
118565935,Renters Club,Home,3.0,4,3.5,4.67,78721,30.28109,-97.69625,Entire home/apt,347,1,3,2023-02-27,0.29,78,345,3
41296730,Austin,Home,4.0,4,3.0,5.0,78731,30.34992,-97.7593,Entire home/apt,975,2,3,2023-05-21,0.27,1,364,3
481157960,Melli And Stephen,Home,3.0,3,2.0,5.0,78729,30.46255,-97.78426,Entire home/apt,262,2,27,2023-08-19,2.46,1,253,27
329966832,Bret,Home,1.0,1,2.0,4.25,78724,30.2788037,-97.6271175,Private room,55,1,4,2023-06-17,0.82,3,0,4
190516931,Juan,Home,2.0,3,1.0,5.0,78702,30.26951,-97.71696,Entire home/apt,350,2,3,2023-03-19,0.49,1,9,3
445274785,Roaming.Homes,Condo,2.0,6,2.0,5.0,78701,30.2564542,-97.738827,Entire home/apt,309,2,3,2023-07-17,0.3,5,205,3
379782172,Mimi,Rental unit,1.0,1,1.0,4.93,78738,30.319434472361475,-98.00239668449122,Entire home/apt,115,1,29,2023-08-19,2.58,1,123,29
35817561,Jen And Steven,Rental unit,1.0,1,1.0,4.87,78741,30.22627,-97.70433,Entire home/apt,76,1,53,2023-08-12,4.61,77,316,53
405833537,Frontdesk,Rental unit,2.0,2,2.0,4.25,78705,30.2828554,-97.744898,Entire home/apt,152,1,44,2023-09-06,4.09,18,328,44
35817561,Jen And Steven,Rental unit,1.0,1,1.0,4.87,78723,30.3172,-97.70019,Entire home/apt,74,1,45,2023-09-05,3.9,77,354,45
405833537,Frontdesk,Rental unit,1.0,1,1.0,4.6,78705,30.2828554,-97.744898,Entire home/apt,149,1,68,2023-08-13,5.95,18,328,68
30225950,Eastside Villas,Condo,2.0,3,2.0,5.0,78701,30.2564542,-97.738827,Entire home/apt,335,2,6,2023-08-27,0.63,27,279,6
323400198,Esperanza,Townhouse,3.0,4,3.5,4.75,78721,30.27514428923746,-97.68692954334368,Entire home/apt,210,1,4,2023-09-04,1.69,1,351,4
37908712,Priscilla,Home,1.0,1,1.0,5.0,78758,30.35778,-97.71285,Private room,75,3,3,2023-04-16,0.28,2,87,3
405833537,Frontdesk,Rental unit,1.0,1,1.0,4.47,78705,30.2828554,-97.744898,Entire home/apt,129,1,30,2023-09-02,2.65,18,336,30
405833537,Frontdesk,Rental unit,0.5,1,1.0,4.59,78705,30.2828554,-97.744898,Entire home/apt,126,1,61,2023-09-04,5.35,18,331,61
63883209,Alcyr,Home,3.0,4,2.5,5.0,78705,30.2973303,-97.7396014,Entire home/apt,223,2,15,2023-08-18,1.4,1,126,15
108899688,Liza,Home,4.0,7,2.0,5.0,78745,30.19046,-97.80213,Entire home/apt,280,2,9,2023-05-29,0.82,1,151,9
63805696,Cleo,Home,3.0,3,2.0,5.0,78723,30.31481,-97.67386,Entire home/apt,289,2,3,2023-04-17,0.28,1,0,3
28369509,One Fine BnB,Condo,0.5,1,1.0,4.84,78701,30.255533357249245,-97.73989715409388,Entire home/apt,223,1,49,2023-09-04,4.77,12,295,49
428866438,Marci,Cabin,1.0,1,1.0,5.0,78759,30.3755691,-97.7611854,Private room,107,1,3,2022-11-17,0.27,2,237,3
481415018,Anne Marie,Home,2.0,3,1.0,4.94,78741,30.22913,-97.7421,Entire home/apt,93,2,18,2023-09-04,1.6,1,107,18
405833537,Frontdesk,Rental unit,1.0,1,1.0,4.66,78752,30.3257382,-97.7153166,Entire home/apt,109,1,47,2023-09-08,5.15,18,0,47
51183342,Hunter,Home,3.0,4,2.0,4.73,78702,30.255512336002017,-97.7320124201647,Entire home/apt,221,1,11,2023-09-04,1.07,9,54,11
35541772,Shmuel,Vacation home,1.0,2,1.0,4.5,78734,30.3854,-97.93956,Entire home/apt,76,1,4,2022-10-28,0.35,8,353,4
73971422,Gwen,Home,4.0,7,2.0,4.7,78744,30.17776,-97.75068,Entire home/apt,279,2,10,2023-08-06,0.93,2,304,10
405833537,Frontdesk,Rental unit,1.0,1,1.0,4.71,78752,30.3251528,-97.7152246,Entire home/apt,108,1,49,2023-09-08,5.51,18,0,49
481537310,Alex,Home,2.0,3,2.0,4.93,78702,30.25993,-97.69616,Entire home/apt,194,1,28,2023-09-06,2.65,1,34,28
98121062,Thomas,Home,2.0,3,2.5,4.7,78722,30.28414,-97.7179,Entire home/apt,200,1,33,2023-04-29,2.99,1,0,33
59197148,Jackson,Condo,1.0,1,1.0,4.75,78757,30.36262,-97.72091,Entire home/apt,60,5,8,2023-05-08,0.73,1,6,8
22607659,Erin,Home,2.0,2,1.0,4.89,78704,30.24865,-97.76957,Entire home/apt,140,2,44,2023-09-04,3.92,9,152,44
42526758,Michael,Home,3.0,4,2.5,5.0,78723,30.317049830306985,-97.67053754232788,Entire home/apt,300,2,4,2023-03-20,0.37,1,356,4
118089667,Rebecca,Bungalow,2.0,2,1.0,4.78,78703,30.28197,-97.76579,Entire home/apt,190,2,9,2023-05-07,0.82,1,237,9
453792267,Greg,Home,2.0,3,2.0,5.0,78756,30.3294,-97.74257,Entire home/apt,163,2,12,2023-09-04,1.14,3,43,12
429994724,Nathan,Home,4.0,4,3.5,5.0,78702,30.27871,-97.7118,Entire home/apt,450,2,4,2023-03-16,0.36,2,276,4
146452124,Patrick,Home,1.0,1,1.0,4.75,78744,30.20095,-97.69403,Entire home/apt,149,2,4,2023-07-30,0.36,1,354,4
30617346,Joe,Home,3.0,4,2.0,4.85,78702,30.2546769,-97.7321436,Entire home/apt,307,3,20,2023-09-04,1.78,1,309,20
48025497,Jim,Guesthouse,1.0,1,1.0,5.0,78722,30.28707069999999,-97.7205605,Entire home/apt,250,1,15,2023-08-13,1.34,1,351,15
283063263,Dolce,Rental unit,1.0,1,1.0,4.24,78741,30.2286,-97.7352,Entire home/apt,69,1,21,2023-05-25,1.88,9,0,21
28369509,One Fine BnB,Condo,1.0,2,1.0,4.95,78701,30.255596460681573,-97.73795204295617,Entire home/apt,173,1,22,2023-09-03,2.19,12,310,22
481654516,Macy,Home,3.0,7,3.0,4.83,78751,30.29617,-97.71964,Entire home/apt,146,1,29,2023-09-04,2.64,1,334,29
452529102,Ravi,Vacation home,1.0,1,1.0,4.94,78701,30.2554,-97.73783,Entire home/apt,193,2,32,2023-08-25,3.04,1,293,32
96233968,De Esparza Llc,Home,5.0,7,3.0,5.0,78723,30.2922482,-97.7049074,Entire home/apt,1000,3,6,2023-05-08,0.56,3,31,6
95796374,Katherine,Guest suite,1.0,1,1.0,4.9,78704,30.2394,-97.74694,Private room,71,3,21,2023-09-06,1.88,2,154,21
22607659,Erin,Condo,2.0,2,1.0,4.87,78704,30.25411,-97.77065,Entire home/apt,98,2,23,2023-08-27,2.05,9,101,23
49622091,Melissa,Home,3.0,3,2.0,5.0,78753,30.38793,-97.6823,Entire home/apt,346,3,13,2023-08-21,1.19,1,146,13
46256926,Lacey,Rental unit,1.0,1,1.0,4.98,78703,30.286340807820693,-97.7706827223301,Entire home/apt,122,1,46,2023-09-03,4.09,2,28,46
38007947,Lynn,Guesthouse,1.0,2,1.0,5.0,78721,30.27878,-97.69014,Entire home/apt,65,1,23,2023-09-04,2.01,3,86,23
28369509,One Fine BnB,Condo,2.0,3,2.0,4.82,78701,30.25544863004573,-97.73965233873534,Entire home/apt,215,1,34,2023-08-26,3.36,12,306,34
28369509,One Fine BnB,Condo,1.0,2,1.0,4.96,78701,30.257338005375534,-97.73820231022675,Entire home/apt,241,1,46,2023-09-06,4.33,12,300,46
394569877,Rebecca,Guesthouse,1.0,1,1.0,4.81,78721,30.27598,-97.69341,Entire home/apt,71,2,16,2023-06-18,1.42,7,39,16
18491201,Sarah,Townhouse,4.0,6,3.0,4.79,78702,30.27693,-97.71791,Entire home/apt,386,2,19,2023-09-04,2.46,2,124,19
9228108,Jami,Guest suite,1.0,2,1.0,4.89,78753,30.38494,-97.66687,Entire home/apt,78,28,19,2023-01-15,1.7,3,268,19
7835148,Kevin,Home,5.0,8,3.0,4.94,78734,30.407503,-97.917378,Entire home/apt,453,1,32,2023-09-04,3.05,2,271,32
478633299,Pedro And Jomary,Condo,0.5,1,1.0,5.0,78701,30.27108,-97.74601,Entire home/apt,182,1,6,2023-06-20,0.78,9,53,6
41968934,Pramit,Home,2.0,2,1.5,4.8,78752,30.3366574,-97.7052149,Entire home/apt,84,2,5,2023-08-21,0.45,1,49,5
25850813,Jessica And Kevin,Condo,1.0,2,1.0,4.99,78704,30.26005349999999,-97.7729328,Entire home/apt,122,1,78,2023-09-05,6.94,2,267,78
76170053,Sarah,Guesthouse,1.0,1,1.0,5.0,78741,30.24012,-97.69745,Entire home/apt,90,2,5,2023-09-04,0.57,2,365,5
424362722,Joep,Camper/RV,1.0,3,1.0,5.0,78749,30.19881,-97.85365,Entire home/apt,70,1,8,2023-05-06,0.7,1,239,8
5151346,Kaitlin,Home,1.0,1,1.0,5.0,78721,30.27817,-97.69527,Private room,83,1,8,2023-07-31,0.71,1,314,8
184810899,Michele,Home,2.0,2,1.0,5.0,78753,30.360881836039624,-97.67744822147976,Entire home/apt,120,2,12,2023-09-04,1.09,2,68,12
416532587,Matteo,Home,3.0,4,2.0,5.0,78753,30.34498229295247,-97.70257523033612,Entire home/apt,191,2,22,2023-09-04,3.13,2,176,22
2911278,Ashley,Guesthouse,1.0,1,1.0,4.89,78702,30.25454,-97.71692,Entire home/apt,109,2,37,2023-08-30,3.38,20,100,37
217106838,Ashlie,Guesthouse,1.0,1,1.0,5.0,78751,30.30501,-97.725,Entire home/apt,134,2,23,2023-07-09,2.09,2,107,23
481963976,Elizabeth,Tiny home,1.0,1,1.0,4.98,78733,30.34094,-97.86783,Entire home/apt,118,2,44,2023-09-03,3.99,1,158,44
2911278,Ashley,Guesthouse,1.0,2,1.0,4.97,78704,30.25717,-97.77457,Entire home/apt,110,2,30,2023-09-01,2.78,20,66,30
9669751,Tav,Home,3.0,4,2.0,5.0,78751,30.3134,-97.71347,Entire home/apt,333,2,7,2023-05-07,0.65,1,331,7
100014351,Sam,Tent,1.0,1,1.0,5.0,78748,30.15577,-97.83035,Private room,49,1,17,2023-04-22,1.51,2,90,17
449265276,Al,Home,1.0,1,1.0,5.0,78754,30.35864,-97.66159,Private room,62,1,9,2023-09-03,0.8,1,365,9
173504178,Colby,Home,4.0,7,4.0,4.94,78741,30.23881,-97.69708,Entire home/apt,505,2,17,2023-08-27,1.55,1,235,17
108703368,Nicole,Rental unit,1.0,1,1.0,4.6,78704,30.22762,-97.76045,Entire home/apt,95,2,5,2022-11-27,0.45,1,0,5
48579187,Abby,Condo,1.0,2,1.0,4.96,78703,30.2736,-97.76076,Entire home/apt,129,1,48,2023-09-10,4.27,1,340,48
59997234,Nomadics Vacation Rentals,Rental unit,1.0,3,1.0,4.35,78705,30.29673,-97.73734,Entire home/apt,107,1,20,2023-08-06,1.79,9,362,20
25656776,Kathleen,Guesthouse,1.0,1,1.0,5.0,78746,30.27999,-97.80598,Entire home/apt,125,1,12,2023-07-16,1.09,1,78,12
33156483,Jessica,Home,4.0,4,2.0,5.0,78723,30.30921,-97.67254,Entire home/apt,303,2,7,2023-06-11,0.64,1,173,7
482107327,Patricia,Loft,1.0,1,1.0,5.0,78702,30.25642,-97.73202,Entire home/apt,134,2,31,2023-08-27,2.84,1,46,31
37191270,Cali,Bungalow,1.0,1,1.0,4.4,78703,30.27362,-97.7537,Entire home/apt,146,1,10,2023-07-30,0.91,8,33,10
201127651,Vacasa Texas,Home,3.0,6,0.0,4.17,78729,30.4605,-97.78356,Entire home/apt,269,2,6,2023-05-28,0.56,30,364,6
1741693,Nandini,Guesthouse,1.0,1,1.0,5.0,78756,30.31027,-97.74567,Entire home/apt,113,2,25,2023-09-04,2.23,1,107,25
345886031,Andrew,Home,4.0,5,3.0,5.0,78746,30.29694,-97.79579,Entire home/apt,428,2,23,2023-07-23,2.07,1,38,23
12669375,Srajan,Condo,1.0,1,1.0,4.4,78745,30.21466,-97.79279,Entire home/apt,82,20,5,2023-05-31,0.49,1,283,5
171918351,Abby,Rental unit,1.0,1,1.0,4.58,78727,30.44059,-97.7435,Entire home/apt,84,3,19,2023-05-01,1.73,11,0,19
171918351,Abby,Rental unit,1.0,1,1.0,4.91,78727,30.44046,-97.74507,Entire home/apt,88,3,11,2023-04-28,1.02,11,0,11
170243484,Bob,Home,4.0,5,2.0,4.5,78754,30.36095,-97.66176,Entire home/apt,193,28,6,2023-06-11,0.78,5,69,6
127269848,Bailey,Home,2.0,2,1.0,5.0,78704,30.25399119999999,-97.7709373,Entire home/apt,156,2,13,2023-07-30,1.64,1,55,13
45547123,Kyle,Rental unit,1.0,1,1.0,5.0,78751,30.3192221,-97.7300008,Shared room,30,10,7,2023-08-29,0.62,6,13,7
6880586,James,Guesthouse,1.0,1,1.0,4.67,78703,30.29302007419043,-97.77455626116888,Entire home/apt,95,2,3,2023-09-04,2.09,1,76,3
3105359,Taylor,Home,1.0,1,1.0,4.9,78704,30.249763664623902,-97.74280825579936,Entire home/apt,159,2,21,2023-08-13,2.05,2,63,21
476992304,Andrei,Guest suite,1.0,1,1.5,4.99,78741,30.2427,-97.72675,Private room,96,4,67,2023-08-15,5.91,3,20,67
50592175,David,Home,1.0,1,1.0,5.0,78704,30.24803992607593,-97.75179690052492,Entire home/apt,177,29,9,2023-05-30,0.91,1,125,9
367326267,Anya,Guest suite,1.0,1,1.0,4.96,78745,30.22502,-97.79316,Entire home/apt,79,2,28,2023-09-09,3.12,1,200,28
277983992,Devin,Guest suite,1.0,2,1.0,4.88,78727,30.41763,-97.69291,Entire home/apt,94,1,69,2023-09-03,6.27,1,155,69
59997234,Nomadics Vacation Rentals,Rental unit,1.0,2,1.0,4.19,78705,30.29443,-97.73686,Entire home/apt,118,1,16,2023-06-18,1.55,9,345,16
24294785,Adam,Guesthouse,1.0,2,1.0,5.0,78704,30.24323482789397,-97.73970287293196,Entire home/apt,140,2,14,2023-08-26,1.28,1,170,14
396784850,Grand Welcome,Home,4.0,5,3.0,4.8,78703,30.27976,-97.75475,Entire home/apt,296,1,5,2023-08-27,0.56,32,0,5
344029172,Angela,Condo,1.0,2,1.0,5.0,78702,30.2599639,-97.7235013,Entire home/apt,176,1,24,2023-08-29,2.18,1,213,24
50140069,Unwind,Condo,1.0,2,1.0,4.78,78701,30.25538,-97.73911,Entire home/apt,120,2,23,2023-09-04,2.13,11,355,23
482375283,Rod And Anastasia,Townhouse,3.0,4,2.0,5.0,78744,30.19209913678356,-97.70087343391504,Entire home/apt,514,2,31,2023-08-13,2.76,5,347,31
118565935,Renters Club,Home,3.0,3,2.0,4.0,78702,30.26473,-97.70929,Entire home/apt,244,1,3,2023-05-07,0.28,78,182,3
9328324,Roland,Home,2.0,3,1.0,4.84,78723,30.32037,-97.68549,Entire home/apt,87,2,25,2023-07-08,2.27,4,206,25
413747912,Ira,Rental unit,1.0,1,1.0,4.83,78704,30.24043,-97.78427,Entire home/apt,73,8,23,2023-07-15,2.07,12,85,23
18408575,Nicolas And Frances,Home,7.0,7,5.0,4.73,78721,30.26962,-97.69517,Entire home/apt,1096,3,22,2023-09-03,3.37,3,221,22
53224343,Taylor,Home,2.0,3,2.0,4.97,78702,30.27359,-97.70557,Entire home/apt,112,1,34,2023-09-03,3.15,20,325,34
209802205,Melek,Guesthouse,1.0,2,1.0,4.67,78754,30.3558,-97.64971,Entire home/apt,118,1,3,2023-07-13,0.28,1,162,3
165149578,Kaya,Home,3.0,3,3.0,5.0,78741,30.22479,-97.73238,Entire home/apt,785,3,7,2023-07-03,0.65,5,339,7
482442053,Pawan,Home,1.0,1,1.0,5.0,78754,30.35617,-97.64988,Private room,61,1,3,2022-10-23,0.27,1,0,3
2967643,Bobby,Home,4.0,4,3.5,4.97,78704,30.24463,-97.76044,Entire home/apt,932,3,31,2023-09-04,3.02,1,152,31
63253402,Reid,Home,1.0,1,1.0,5.0,78744,30.1617,-97.74561,Private room,42,1,7,2023-07-01,0.67,4,62,7
482514547,Chelsea,Home,3.0,3,2.0,4.78,78745,30.1904,-97.78519,Entire home/apt,114,1,32,2023-08-27,3.18,1,69,32
7040341,Guest Haus,Home,3.0,4,2.5,4.96,78704,30.24301,-97.7793,Entire home/apt,338,1,45,2023-09-04,4.09,6,28,45
158101581,Melody,Home,3.0,4,2.0,4.0,78750,30.43448,-97.78183,Entire home/apt,250,2,5,2023-08-13,0.47,4,308,5
482547183,Emmanuel,Home,3.0,3,2.5,4.88,78725,30.24338,-97.58561,Entire home/apt,233,2,8,2023-07-02,0.73,1,349,8
203862347,First,Rental unit,2.0,2,1.0,4.71,78704,30.25337,-97.76721,Entire home/apt,117,1,21,2023-08-20,2.09,5,257,21
191442170,Michelle,Rental unit,2.0,3,1.5,4.65,78705,30.28719,-97.72465,Entire home/apt,120,1,31,2023-09-03,2.82,1,42,31
157035046,Chris,Rental unit,2.0,2,1.0,5.0,78741,30.24384,-97.73491,Entire home/apt,127,2,12,2023-06-25,1.09,3,32,12
114023820,Rover Vacation Rentals- Hunter,Rental unit,1.0,1,1.0,4.77,78704,30.23161,-97.77814,Entire home/apt,42,2,35,2023-08-15,3.13,31,79,35
33300401,Morgan,Home,3.0,4,2.0,4.9,78745,30.20251,-97.78211,Entire home/apt,254,1,30,2023-08-27,2.91,1,327,30
106810277,Allison,Condo,1.0,2,1.0,4.75,78741,30.22616,-97.72699,Entire home/apt,136,2,4,2023-03-03,0.37,3,191,4
384827082,Taylor,Rental unit,1.0,2,1.0,4.71,78704,30.23755,-97.78367,Entire home/apt,54,6,14,2023-06-11,1.27,19,15,14
77590340,Derik,Home,2.0,2,2.5,4.89,78729,30.43944119999999,-97.7676683,Entire home/apt,192,1,37,2023-09-04,3.37,1,140,37
9168485,Ginger,Rental unit,1.0,1,1.0,4.83,78702,30.25661388992276,-97.72639137804846,Entire home/apt,87,1,60,2023-08-26,7.32,2,143,60
21151510,Anna,Home,3.0,3,2.0,5.0,78749,30.21402,-97.85817,Entire home/apt,237,2,3,2022-12-18,0.3,1,0,3
6494704,Craig,Home,3.0,3,2.0,5.0,78745,30.2201940464004,-97.785432642004,Entire home/apt,198,1,51,2023-09-04,4.75,1,313,51
256882822,Annette,Home,3.0,4,2.5,4.63,78704,30.2542,-97.76953,Entire home/apt,248,2,32,2023-08-20,2.98,15,154,32
348375941,Kimberly,Rental unit,1.0,1,1.0,4.78,78741,30.2247614,-97.7249118,Entire home/apt,100,2,9,2023-05-06,1.16,1,0,9
384827082,Taylor,Rental unit,1.0,2,1.0,4.82,78704,30.23757,-97.7837,Entire home/apt,55,6,11,2023-07-17,1.0,19,15,11
157951388,Kurt,Home,3.0,4,2.5,5.0,78737,30.2301729,-98.0157744,Entire home/apt,295,2,3,2023-09-04,0.4,2,345,3
122014522,Emma,Condo,1.0,1,1.0,4.88,78759,30.37364895213215,-97.75845251977444,Private room,70,1,42,2023-09-04,3.88,1,218,42
456562926,Sarah,Home,3.0,4,2.0,5.0,78723,30.2917822,-97.6694143,Entire home/apt,183,6,8,2023-04-30,0.91,1,1,8
118565935,Renters Club,Home,3.0,4,1.0,4.58,78704,30.25419,-97.76062,Entire home/apt,202,1,12,2023-04-30,1.11,78,342,12
94704443,Ignacio,Home,3.0,5,2.5,4.78,78746,30.26149,-97.80638,Entire home/apt,198,2,18,2023-09-04,1.79,1,167,18
35817561,Jen And Steven,Rental unit,2.0,2,2.0,5.0,78723,30.3168,-97.69991,Entire home/apt,81,1,38,2023-08-16,3.51,77,362,38
35541772,Shmuel,Guest suite,1.0,2,1.0,4.84,78734,30.38477,-97.93884,Entire home/apt,109,1,19,2023-07-16,1.72,8,344,19
